id_facility,id_inspection,date,type
276,195083,2015-09-10,Routine
276,170923,2014-05-28,Routine
276,150812,2013-06-28,Routine
276,121929,2012-07-27,Routine
276,74894,2011-07-25,Routine
276,80834,2010-06-07,Routine
276,37307,2009-06-26,Routine
2760,250088,2017-06-20,Routine
2761,250100,2017-06-22,Routine
2762,250091,2017-06-21,Routine
2766,250104,2017-10-30,Routine
2769,250113,2017-10-27,Routine
277,293695,2017-08-21,Routine
277,243819,2016-06-02,Routine
277,231758,2015-10-14,Routine
277,180966,2014-07-23,Routine
277,166765,2013-07-09,Routine
277,95841,2012-01-23,Routine
277,97692,2011-04-25,Routine
277,70709,2010-12-03,Routine
277,70683,2009-09-28,Routine
277,36883,2008-11-20,Routine
283,256874,2017-06-27,Routine
283,269679,2016-10-12,Routine
283,215855,2015-11-18,Routine
283,198783,2014-12-02,Routine
283,83355,2013-11-21,Reinspection
283,174792,2013-10-17,Routine
283,62884,2012-08-30,Routine
283,74915,2011-08-23,Routine
283,74788,2010-10-26,Routine
283,74680,2009-04-23,Routine
283,40671,2008-09-03,Routine
284,269940,2017-07-25,Routine
284,198978,2015-07-21,Routine
284,83296,2013-10-10,Routine
284,97731,2011-06-10,Routine
284,70682,2009-09-28,Routine
29,269869,2017-05-16,Routine
29,269744,2017-01-10,Routine
29,215995,2016-08-15,Routine
29,215951,2016-05-11,Routine
29,130223,2015-12-15,Routine
29,198895,2015-04-09,Routine
29,174987,2014-08-22,Routine
29,174880,2014-03-21,Routine
29,180758,2013-08-08,Routine
29,180668,2013-04-02,Routine
29,156684,2012-11-06,Routine
29,88118,2012-07-24,Routine
29,88060,2012-04-23,Routine
29,74914,2011-08-22,Routine
29,74850,2011-04-18,Routine
29,80846,2010-06-24,Routine
29,80707,2010-01-15,Routine
29,40815,2009-06-22,Routine
29,40732,2009-01-27,Routine
29,68669,2008-10-16,Routine
29,6691,2008-03-21,Routine
291,256864,2017-06-16,Routine
291,269697,2016-11-01,Routine
291,215833,2015-10-22,Routine
291,198756,2014-10-07,Routine
291,174706,2013-05-02,Routine
291,88125,2012-07-26,Routine
291,74817,2011-02-03,Routine
291,37724,2010-02-23,Routine
291,37436,2009-09-04,Routine
291,6690,2008-03-14,Routine
300,275795,2017-06-06,Routine
300,251751,2017-01-05,Routine
300,243883,2016-07-22,Routine
300,231843,2016-02-23,Routine
300,130120,2015-09-15,Routine
300,181101,2015-03-17,Routine
300,194796,2014-08-04,Routine
300,194673,2014-02-19,Routine
300,170741,2013-07-16,Routine
300,164741,2013-02-11,Routine
300,96033,2012-09-17,Routine
300,95941,2012-05-01,Routine
300,95826,2012-01-11,Routine
300,95746,2011-06-13,Routine
300,95685,2011-02-28,Routine
300,70701,2010-09-29,Routine
300,37846,2010-04-28,Routine
300,70668,2009-07-27,Routine
300,37078,2009-03-03,Routine
300,70667,2008-09-30,Routine
300,952,2008-03-05,Routine
301,259905,2017-08-15,Routine
301,259742,2017-01-24,Routine
301,243900,2016-08-03,Routine
301,235691,2016-02-09,Routine
301,195046,2015-08-05,Routine
301,194960,2015-03-11,Routine
301,170967,2014-09-30,Routine
301,170880,2014-03-27,Routine
301,83282,2013-10-01,Routine
301,150769,2013-04-29,Routine
301,160699,2012-11-15,Routine
301,121917,2012-07-16,Routine
301,121805,2012-03-28,Routine
301,74925,2011-09-26,Routine
301,74883,2011-06-07,Routine
301,74810,2011-01-24,Routine
301,74772,2010-09-09,Routine
301,37719,2010-02-22,Routine
301,74698,2009-08-13,Routine
301,37089,2009-03-09,Routine
301,36861,2008-11-04,Routine
301,1170,2008-07-09,Routine
301,966,2008-03-13,Routine
304,259848,2017-05-16,Routine
304,235805,2016-06-09,Routine
304,129999,2015-07-20,Routine
304,83461,2014-04-08,Routine
304,150837,2013-08-28,Routine
304,121730,2012-01-24,Routine
304,95773,2011-08-08,Routine
304,80923,2010-11-14,Routine
304,80681,2009-11-01,Routine
304,32698,2008-08-07,Routine
31,290698,2017-07-19,Routine
31,243808,2016-05-24,Routine
31,231714,2015-06-24,Routine
31,181014,2014-10-03,Routine
31,83292,2013-10-08,Routine
31,38624,2012-04-05,Routine
31,95731,2011-05-20,Routine
31,80813,2010-04-30,Routine
31,40792,2009-05-06,Routine
31,32719,2008-08-15,Routine
311,256942,2017-09-13,Routine
311,256764,2017-03-02,Routine
311,269692,2016-10-26,Routine
311,195332,2016-06-23,Routine
311,215868,2015-12-08,Routine
311,215721,2015-05-19,Routine
311,198713,2014-08-25,Routine
311,150955,2014-05-22,Routine
311,174784,2013-10-02,Routine
311,83069,2013-06-05,Routine
311,162702,2012-12-11,Routine
311,82743,2012-08-30,Routine
311,62839,2012-04-22,Routine
311,95766,2011-08-03,Routine
311,95691,2011-03-09,Routine
311,80889,2010-08-31,Routine
311,80776,2010-03-26,Routine
311,40833,2009-08-10,Routine
311,40769,2009-03-24,Routine
311,32730,2008-08-20,Routine
311,1012,2008-04-03,Routine
312,256941,2017-09-12,Routine
312,256765,2017-03-07,Routine
312,195364,2016-08-17,Routine
312,195202,2016-01-25,Routine
312,215805,2015-09-24,Routine
312,215675,2015-03-02,Routine
312,198751,2014-10-02,Routine
312,150967,2014-06-19,Routine
312,174790,2013-10-15,Routine
312,83062,2013-05-30,Routine
312,162700,2012-12-10,Routine
312,38817,2012-09-04,Routine
312,91761,2012-04-16,Routine
312,95783,2011-08-22,Routine
312,97694,2011-04-26,Routine
312,70707,2010-11-05,Routine
312,37855,2010-05-04,Routine
312,70679,2009-09-14,Routine
312,37095,2009-03-06,Routine
312,56670,2008-09-18,Routine
312,1115,2008-06-19,Routine
313,275857,2017-07-31,Routine
313,251765,2017-01-30,Routine
313,243925,2016-08-24,Routine
313,231874,2016-04-26,Routine
313,130133,2015-09-22,Routine
313,129820,2015-04-01,Routine
313,194849,2014-10-02,Routine
313,194705,2014-03-25,Routine
313,170805,2013-10-29,Routine
313,164734,2013-01-31,Routine
313,96046,2012-09-27,Routine
313,95983,2012-06-19,Routine
313,95882,2012-02-29,Routine
313,38380,2011-07-29,Routine
313,74852,2011-04-18,Routine
313,80843,2010-06-21,Routine
313,80735,2010-02-10,Routine
313,40829,2009-08-03,Routine
313,40773,2009-03-30,Routine
313,6702,2008-05-12,Routine
313,882,2008-01-30,Routine
314,195331,2016-06-22,Routine
314,148713,2014-02-10,Routine
314,74955,2012-04-27,Routine
314,37810,2010-04-05,Routine
314,933,2008-02-27,Routine
315,256894,2017-07-19,Routine
315,256738,2017-02-07,Routine
315,195346,2016-07-27,Routine
315,195208,2016-01-29,Routine
315,215810,2015-09-30,Routine
315,215683,2015-03-23,Routine
315,150966,2014-06-18,Routine
315,150891,2014-01-29,Routine
315,174783,2013-09-30,Routine
315,174705,2013-05-02,Routine
315,162672,2012-11-02,Routine
315,95997,2012-08-01,Routine
315,91750,2012-04-09,Routine
315,95797,2011-09-14,Routine
315,95743,2011-06-03,Routine
315,95686,2011-03-01,Routine
315,80925,2010-11-18,Routine
315,80871,2010-07-20,Routine
315,80777,2010-03-29,Routine
315,80688,2009-11-10,Routine
315,37380,2009-08-05,Routine
315,40780,2009-04-10,Routine
315,36878,2008-11-17,Routine
315,36923,2008-05-11,Routine
317,259962,2017-10-24,Routine
317,130000,2015-07-20,Routine
317,83345,2013-11-07,Routine
317,95769,2011-08-04,Routine
317,70684,2009-10-05,Routine
317,36873,2008-11-12,Routine
318,259904,2017-08-15,Routine
318,259801,2017-03-30,Routine
318,256675,2016-09-29,Routine
318,235787,2016-05-17,Routine
318,195129,2015-10-27,Routine
318,195034,2015-07-13,Reinspection
318,129952,2015-06-18,Routine
318,170975,2014-10-09,Routine
318,170893,2014-04-14,Routine
318,150857,2013-10-03,Routine
318,150770,2013-04-29,Routine
318,160712,2012-11-29,Routine
318,121934,2012-08-06,Routine
318,121806,2012-03-28,Routine
318,38399,2011-08-11,Routine
318,38250,2011-03-28,Routine
318,74764,2010-08-18,Routine
318,37759,2010-03-09,Routine
318,37347,2009-07-14,Routine
318,74669,2009-03-20,Routine
318,36700,2008-08-08,Routine
318,970,2008-03-17,Routine
320,235807,2016-06-13,Routine
320,195070,2015-08-24,Routine
320,170969,2014-10-02,Routine
320,83334,2013-11-01,Routine
320,160726,2012-12-10,Routine
320,38478,2011-10-19,Routine
320,80928,2010-11-30,Routine
320,80670,2009-10-09,Routine
320,36739,2008-09-03,Routine
33,259862,2017-05-30,Routine
33,259760,2017-02-16,Routine
33,235883,2016-09-13,Routine
33,235740,2016-04-01,Routine
33,195156,2015-11-19,Reinspection
33,195122,2015-10-20,Routine
33,195027,2015-07-01,Routine
33,170999,2014-10-30,Routine
33,170922,2014-05-28,Routine
33,150830,2013-07-30,Routine
33,82992,2013-04-04,Routine
33,160696,2012-11-13,Routine
33,121931,2012-07-31,Routine
33,121816,2012-04-04,Routine
33,74890,2011-07-06,Routine
33,74800,2011-01-12,Routine
33,80877,2010-08-16,Routine
33,80803,2010-04-22,Routine
33,40821,2009-07-16,Routine
33,40778,2009-04-08,Routine
33,36764,2008-09-18,Routine
33,1107,2008-06-11,Routine
336,256895,2017-07-19,Routine
336,256716,2017-01-10,Routine
336,195370,2016-08-23,Routine
336,195243,2016-03-02,Routine
336,215829,2015-10-21,Routine
336,215689,2015-04-01,Routine
336,198710,2014-08-21,Routine
336,150940,2014-04-21,Routine
336,174796,2013-10-24,Routine
336,174674,2013-04-08,Routine
336,162709,2013-01-07,Reinspection
336,162691,2012-12-03,Routine
336,82740,2012-08-28,Routine
336,91758,2012-04-11,Routine
336,74889,2011-06-17,Routine
336,74825,2011-02-15,Routine
336,80899,2010-09-16,Routine
336,80814,2010-05-03,Routine
336,40849,2009-09-30,Routine
336,40776,2009-04-01,Routine
336,36886,2008-11-17,Routine
336,1183,2008-07-15,Routine
336,6697,2008-03-27,Routine
339,275874,2017-08-14,Routine
339,231909,2016-06-13,Routine
339,229712,2015-06-15,Routine
339,194821,2014-09-11,Routine
339,83312,2013-10-21,Routine
339,95925,2012-04-10,Routine
339,74863,2011-04-25,Routine
339,80856,2010-07-06,Routine
339,40785,2009-04-23,Routine
339,56669,2008-09-18,Routine
345,275801,2017-06-12,Routine
345,243848,2016-06-23,Routine
345,229699,2015-05-06,Routine
345,180940,2014-06-12,Routine
345,166762,2013-07-05,Routine
345,115849,2012-05-10,Routine
345,67089,2011-01-20,Routine
345,37700,2010-02-10,Routine
345,36993,2009-01-26,Routine
345,850,2008-01-15,Routine
350,256833,2017-05-05,Routine
350,195373,2016-08-29,Reinspection
350,130469,2016-07-26,Routine
350,129994,2015-07-17,Routine
350,198691,2014-07-16,Routine
350,83085,2013-06-13,Routine
350,121914,2012-07-10,Reinspection
350,38665,2012-06-08,Routine
350,67093,2011-01-24,Routine
350,80816,2010-05-05,Routine
350,40744,2009-02-05,Routine
350,16688,2008-03-10,Routine
354,259798,2017-03-28,Routine
354,235785,2016-05-16,Routine
354,195025,2015-06-30,Reinspection
354,195012,2015-06-05,Routine
354,170914,2014-05-19,Routine
354,82902,2013-01-24,Routine
354,121748,2012-02-08,Reinspection
354,121707,2012-01-06,Routine
354,95733,2011-05-24,Routine
354,80733,2010-02-08,Routine
354,40753,2009-02-26,Routine
354,918,2008-02-21,Routine
362,275876,2017-08-15,Routine
362,129785,2015-01-29,Routine
362,148684,2013-03-29,Routine
362,74823,2011-02-09,Routine
362,74674,2009-04-02,Routine
37,275853,2017-07-25,Routine
37,231854,2016-03-14,Routine
37,181098,2015-03-12,Routine
37,194746,2014-05-13,Routine
37,170723,2013-06-10,Routine
37,150679,2012-11-01,Routine
37,74813,2011-01-26,Routine
37,37866,2010-05-05,Routine
37,68693,2009-02-27,Routine
37,68673,2008-11-03,Routine
37,1061,2008-05-05,Routine
37,819,2008-01-08,Routine
370,256897,2017-07-21,Routine
370,83102,2013-06-18,Routine
370,38449,2011-08-30,Routine
370,38012,2010-08-24,Routine
370,62706,2009-04-28,Routine
38,269909,2017-06-27,Routine
38,215979,2016-07-14,Routine
38,129942,2015-06-11,Routine
38,174879,2014-03-20,Routine
38,180678,2013-04-10,Routine
38,87993,2012-02-16,Routine
38,95750,2011-06-17,Routine
38,74793,2010-11-16,Routine
38,37357,2009-07-17,Routine
38,36768,2008-09-19,Routine
382,250022,2017-09-18,Routine
382,259688,2016-10-17,Routine
382,219667,2015-08-21,Routine
382,194840,2014-09-26,Routine
382,83299,2013-10-15,Routine
382,96025,2012-09-06,Routine
382,38429,2011-07-20,Routine
382,38007,2010-08-15,Routine
382,37394,2009-08-16,Routine
382,32705,2008-08-10,Routine
390,269904,2017-06-22,Routine
390,215965,2016-06-14,Routine
390,129938,2015-06-09,Routine
390,174953,2014-06-23,Routine
390,180725,2013-05-29,Routine
390,88124,2012-07-26,Routine
390,38329,2011-06-22,Routine
390,74740,2010-06-28,Routine
390,74689,2009-06-17,Routine
390,1178,2008-07-14,Routine
40,259945,2017-10-03,Routine
40,235768,2016-04-26,Routine
40,195049,2015-08-05,Routine
40,170968,2014-09-30,Routine
40,150818,2013-07-11,Routine
40,121819,2012-04-05,Routine
40,95718,2011-04-25,Routine
40,74759,2010-08-03,Routine
40,74714,2009-10-28,Routine
40,58669,2008-09-02,Routine
407,256709,2017-01-05,Routine
407,215800,2015-09-15,Routine
407,83222,2013-08-22,Routine
407,95805,2011-09-22,Routine
407,37426,2009-09-01,Routine
417,275724,2017-04-04,Routine
417,243918,2016-08-17,Routine
417,229710,2015-06-12,Routine
417,194888,2014-11-25,Routine
417,170811,2013-11-07,Routine
417,95923,2012-04-09,Routine
417,38500,2011-11-15,Routine
417,83701,2010-06-30,Routine
417,37472,2009-10-07,Routine
417,36827,2008-10-20,Routine
419,275835,2017-07-06,Routine
419,259711,2016-11-14,Routine
419,229673,2015-04-13,Routine
419,194751,2014-05-20,Routine
419,170722,2013-06-07,Routine
419,150698,2012-11-29,Routine
419,38526,2011-12-05,Routine
419,83761,2010-11-19,Routine
419,60811,2009-04-12,Routine
419,10809,2008-05-01,Routine
420,256931,2017-08-31,Routine
420,274675,2017-02-27,Routine
420,269690,2016-10-24,Reinspection
420,249689,2016-10-05,Routine
420,195271,2016-04-05,Reinspection
420,195257,2016-03-15,Routine
420,215824,2015-10-14,Routine
420,215701,2015-04-20,Routine
420,198748,2014-09-30,Routine
420,150912,2014-03-05,Routine
420,174798,2013-10-28,Routine
420,83059,2013-06-03,Routine
420,136734,2012-10-04,Reinspection
420,136724,2012-09-26,Routine
420,62868,2012-06-13,Routine
420,91739,2012-03-07,Reinspection
420,62814,2012-02-12,Routine
420,99697,2011-05-16,Routine
420,85870,2011-02-09,Routine
420,85710,2010-05-24,Routine
420,58921,2010-02-02,Routine
420,37241,2009-05-21,Routine
420,58721,2009-02-10,Routine
420,36832,2008-10-21,Reinspection
420,58682,2008-09-17,Routine
420,986,2008-03-20,Routine
422,243669,2016-01-25,Routine
422,170980,2014-10-15,Routine
422,150704,2012-12-07,Routine
422,85832,2010-12-20,Routine
422,58668,2008-08-29,Routine
425,249940,2017-08-03,Routine
425,235700,2016-02-19,Routine
425,195021,2015-06-26,Routine
425,170984,2014-10-17,Routine
425,150788,2013-05-21,Routine
425,121831,2012-04-16,Routine
425,83836,2011-04-15,Reinspection
425,38232,2011-03-16,Routine
425,37115,2009-03-20,Routine
429,269857,2017-05-09,Routine
429,266763,2017-02-07,Routine
429,251692,2016-10-17,Routine
429,243782,2016-05-03,Routine
429,213667,2015-11-23,Routine
429,198813,2015-01-27,Routine
429,180994,2014-09-02,Routine
429,180831,2014-02-18,Routine
429,166774,2013-07-23,Routine
429,166674,2013-02-04,Routine
429,140694,2012-10-01,Routine
429,115855,2012-05-16,Routine
429,115776,2012-02-23,Reinspection
429,115734,2012-01-24,Routine
429,38420,2011-08-29,Routine
429,97671,2011-03-30,Routine
429,67005,2010-07-07,Routine
429,66908,2010-02-23,Routine
429,66829,2009-07-13,Routine
429,66729,2009-03-09,Routine
429,40687,2008-09-18,Routine
429,18719,2008-03-27,Routine
43,249915,2017-07-13,Routine
43,130457,2016-07-07,Routine
43,129981,2015-07-09,Routine
43,83582,2014-07-11,Routine
43,83158,2013-07-12,Routine
43,82702,2012-07-13,Routine
43,38358,2011-07-07,Routine
43,38079,2010-07-08,Routine
43,37336,2009-07-09,Routine
43,1171,2008-07-10,Routine
433,259821,2017-04-20,Routine
433,251683,2016-10-04,Routine
433,243771,2016-04-25,Routine
433,231809,2015-12-09,Routine
433,207674,2015-02-18,Routine
433,180987,2014-08-25,Routine
433,180836,2014-02-19,Routine
433,166778,2013-07-25,Routine
433,166728,2013-04-03,Routine
433,158669,2012-10-22,Routine
433,115892,2012-06-25,Routine
433,115755,2012-02-08,Routine
433,38772,2011-09-08,Routine
433,99667,2011-03-29,Routine
433,85729,2010-06-21,Routine
433,58923,2010-02-02,Routine
433,58825,2009-07-28,Routine
433,58745,2009-03-16,Routine
433,14804,2008-07-08,Routine
433,10746,2008-03-13,Routine
435,269907,2017-06-26,Routine
435,266738,2016-12-12,Routine
435,198954,2015-06-17,Routine
435,174944,2014-06-03,Routine
435,162716,2013-01-14,Routine
435,87983,2012-02-06,Routine
435,87773,2011-03-10,Routine
435,85750,2010-08-06,Routine
435,36965,2009-01-07,Routine
435,10679,2008-01-23,Routine
437,259860,2017-05-30,Routine
437,259761,2017-02-17,Routine
437,235850,2016-08-02,Routine
437,235709,2016-02-29,Routine
437,195154,2015-11-19,Routine
437,195020,2015-06-23,Routine
437,171034,2014-12-15,Routine
437,170908,2014-05-07,Routine
437,150827,2013-08-13,Routine
437,150760,2013-04-09,Routine
437,160693,2012-11-09,Routine
437,121911,2012-07-05,Routine
437,121797,2012-03-23,Routine
437,87944,2011-11-30,Routine
437,87856,2011-07-11,Routine
437,87728,2011-02-03,Routine
437,87674,2010-09-22,Routine
437,38721,2010-03-23,Routine
437,37308,2009-06-29,Reinspection
437,60862,2009-06-08,Routine
437,60756,2009-03-04,Routine
437,10847,2008-06-17,Routine
437,10688,2008-02-04,Routine
438,277673,2017-03-21,Routine
438,195389,2016-09-15,Routine
438,195275,2016-04-12,Routine
438,215846,2015-11-05,Routine
438,215716,2015-05-11,Routine
438,198696,2014-07-22,Routine
438,150917,2014-03-13,Routine
438,166861,2013-12-02,Routine
438,83042,2013-05-24,Routine
438,164682,2012-11-05,Routine
438,115872,2012-05-31,Routine
438,115758,2012-02-09,Routine
438,38760,2011-08-10,Routine
438,99683,2011-04-18,Routine
438,85790,2010-10-21,Routine
438,37845,2010-04-27,Routine
438,58843,2009-08-26,Routine
438,58758,2009-03-27,Routine
438,58681,2008-09-16,Reinspection
438,10891,2008-07-22,Routine
438,1009,2008-04-01,Reinspection
438,926,2008-02-25,Routine
439,275767,2017-05-16,Routine
439,259721,2016-12-12,Routine
439,229698,2015-05-05,Routine
439,194768,2014-06-12,Routine
439,170694,2013-04-09,Routine
439,95901,2012-03-16,Routine
439,38761,2011-08-11,Routine
439,85815,2010-11-23,Routine
439,58895,2009-11-30,Routine
439,1004,2008-03-28,Routine
441,259898,2017-07-31,Routine
441,235770,2016-04-28,Routine
441,195085,2015-09-14,Routine
441,170987,2014-10-20,Routine
441,150841,2013-09-11,Routine
441,121921,2012-07-18,Routine
441,87935,2011-11-09,Routine
441,87695,2010-11-17,Routine
441,37143,2009-04-06,Routine
441,36859,2008-11-03,Routine
443,288676,2017-06-20,Routine
443,256727,2017-01-26,Routine
443,195387,2016-09-14,Routine
443,195302,2016-05-20,Routine
443,215867,2015-12-07,Routine
443,215727,2015-06-01,Routine
443,198733,2014-09-15,Routine
443,150948,2014-05-13,Routine
443,174782,2013-09-27,Routine
443,174676,2013-04-09,Routine
443,162695,2012-12-05,Routine
443,140674,2012-09-04,Routine
443,38792,2012-04-19,Routine
443,83934,2011-10-13,Routine
443,83844,2011-04-21,Routine
443,83744,2010-10-21,Routine
443,83676,2010-05-10,Routine
443,54729,2009-11-24,Routine
443,37219,2009-05-05,Routine
443,54684,2008-11-19,Routine
443,14720,2008-03-27,Routine
445,259878,2017-06-20,Routine
445,259778,2017-03-09,Routine
445,231947,2016-09-14,Routine
445,235777,2016-05-05,Routine
445,195161,2015-11-24,Routine
445,195008,2015-06-03,Routine
445,171035,2014-12-15,Routine
445,170891,2014-04-10,Routine
445,150833,2013-08-21,Routine
445,150722,2013-02-13,Routine
445,160692,2012-11-08,Routine
445,121922,2012-07-19,Routine
445,121810,2012-04-02,Routine
445,83915,2011-08-23,Reinspection
445,38366,2011-07-19,Routine
445,83801,2011-03-08,Routine
445,38000,2010-08-04,Routine
445,80767,2010-03-16,Routine
445,37416,2009-08-25,Routine
445,54698,2009-02-09,Routine
445,10899,2008-08-11,Routine
445,14716,2008-03-25,Routine
446,249965,2017-08-19,Routine
446,129867,2015-05-02,Routine
446,83177,2013-07-27,Routine
446,38392,2011-08-06,Routine
446,37302,2009-06-20,Routine
45,256944,2017-09-14,Routine
45,256785,2017-03-28,Routine
45,269698,2016-11-01,Routine
45,195341,2016-07-19,Reinspection
45,195336,2016-07-13,Reinspection
45,195321,2016-06-13,Routine
45,215826,2015-10-15,Routine
45,215715,2015-05-07,Routine
45,198755,2014-10-07,Routine
45,83515,2014-06-17,Routine
45,174778,2013-09-18,Reinspection
45,174761,2013-08-13,Routine
45,174699,2013-04-29,Routine
45,162674,2012-11-06,Routine
45,62876,2012-08-05,Routine
45,62820,2012-03-04,Routine
45,95774,2011-08-10,Routine
45,95705,2011-03-28,Routine
45,74771,2010-09-09,Routine
45,37744,2010-03-02,Routine
45,74683,2009-05-22,Routine
45,37026,2009-02-06,Routine
45,68668,2008-10-02,Routine
45,6706,2008-05-20,Routine
45,803,2008-01-03,Routine
451,275837,2017-07-10,Routine
451,275674,2017-02-08,Routine
451,243958,2016-09-19,Routine
451,231899,2016-05-31,Routine
451,195165,2015-11-30,Routine
451,194992,2015-04-20,Routine
451,171004,2014-11-05,Routine
451,170863,2014-03-05,Routine
451,150813,2013-07-02,Routine
451,82905,2013-01-29,Routine
451,121970,2012-10-02,Routine
451,121875,2012-05-29,Routine
451,121736,2012-01-30,Routine
451,87827,2011-05-25,Routine
451,87729,2011-02-03,Routine
451,67029,2010-08-11,Routine
451,66948,2010-04-15,Routine
451,66857,2009-09-02,Routine
451,66768,2009-04-14,Routine
451,36820,2008-10-15,Reinspection
451,40686,2008-09-17,Routine
451,18741,2008-04-16,Routine
453,269968,2017-08-28,Routine
453,269774,2017-02-10,Routine
453,266679,2016-10-07,Routine
453,215889,2016-02-16,Routine
453,199003,2015-09-15,Routine
453,129773,2015-01-22,Routine
453,174994,2014-09-09,Routine
453,174869,2014-03-05,Routine
453,180772,2013-09-17,Routine
453,82963,2013-03-14,Routine
453,156703,2012-12-05,Routine
453,88152,2012-09-04,Routine
453,87998,2012-02-21,Routine
453,38779,2011-10-18,Routine
453,99703,2011-05-24,Routine
453,85803,2010-11-02,Routine
453,85688,2010-04-05,Routine
453,38680,2009-09-03,Routine
453,60824,2009-04-20,Routine
453,60701,2009-01-07,Routine
453,10821,2008-05-12,Routine
453,10668,2008-01-11,Routine
454,275892,2017-09-06,Routine
454,259691,2016-10-19,Routine
454,229714,2015-06-17,Routine
454,194774,2014-06-25,Routine
454,170731,2013-07-02,Routine
454,95996,2012-07-31,Routine
454,87876,2011-08-08,Routine
454,62746,2010-11-06,Routine
454,58881,2009-11-04,Routine
454,14749,2008-05-13,Routine
455,235795,2016-05-25,Reinspection
455,235792,2016-05-20,Routine
455,195032,2015-07-09,Routine
455,171014,2014-11-17,Routine
455,83304,2013-10-17,Routine
455,121897,2012-06-21,Routine
455,38524,2011-12-02,Routine
455,83747,2010-10-25,Reinspection
455,38052,2010-09-24,Routine
455,37532,2009-10-21,Routine
455,14794,2008-06-23,Routine
457,281674,2017-05-11,Routine
457,259753,2017-02-09,Routine
457,235824,2016-06-30,Routine
457,235681,2016-01-27,Routine
457,195095,2015-09-24,Routine
457,194934,2015-02-05,Routine
457,83623,2014-08-26,Routine
457,170835,2014-01-29,Routine
457,150776,2013-05-09,Routine
457,150713,2013-01-16,Routine
457,121963,2012-09-25,Routine
457,121883,2012-06-05,Routine
457,121768,2012-02-28,Routine
457,87862,2011-07-26,Routine
457,87774,2011-03-11,Routine
457,60914,2010-07-13,Routine
457,38723,2010-03-31,Routine
457,38668,2009-07-29,Routine
457,60822,2009-04-16,Routine
457,36981,2009-01-20,Routine
457,10814,2008-05-06,Routine
457,10672,2008-01-15,Routine
458,259948,2017-10-05,Routine
458,259813,2017-04-11,Routine
458,235860,2016-08-10,Routine
458,235734,2016-03-21,Routine
458,195123,2015-10-21,Routine
458,194937,2015-02-11,Routine
458,170954,2014-09-15,Routine
458,150884,2013-12-03,Routine
458,121944,2012-08-15,Routine
458,115682,2011-11-07,Routine
458,85835,2010-12-22,Routine
458,37565,2009-11-10,Routine
458,10734,2008-03-05,Routine
46,269941,2017-07-25,Routine
46,199030,2015-10-08,Routine
46,83384,2013-12-05,Routine
46,38405,2011-08-16,Routine
46,80694,2009-12-15,Routine
464,199038,2015-10-16,Routine
464,83369,2013-12-02,Routine
464,115693,2011-11-21,Routine
466,256813,2017-04-13,Routine
466,195238,2016-02-25,Routine
466,171042,2015-01-22,Routine
466,150909,2014-02-28,Routine
466,174722,2013-06-14,Routine
466,121850,2012-05-05,Routine
466,38186,2011-01-28,Routine
466,58907,2010-01-13,Routine
466,58709,2009-01-22,Routine
466,1030,2008-04-18,Routine
469,269974,2017-08-31,Routine
469,266683,2016-10-14,Routine
469,130004,2015-07-27,Routine
469,174950,2014-06-16,Routine
469,180671,2013-04-02,Routine
469,82728,2012-08-21,Routine
469,115696,2011-11-22,Routine
469,85768,2010-09-27,Routine
469,37556,2009-11-06,Routine
469,14811,2008-07-18,Routine
477,302677,2017-11-07,Routine
477,243766,2016-04-20,Routine
477,231727,2015-07-21,Routine
477,180937,2014-06-09,Routine
477,166776,2013-07-24,Routine
477,115880,2012-06-11,Routine
477,87924,2011-10-17,Routine
477,62747,2010-11-06,Routine
477,58879,2009-11-04,Routine
477,14750,2008-05-13,Routine
48,259951,2017-10-05,Routine
48,266765,2017-02-14,Routine
48,243953,2016-09-15,Routine
48,199104,2016-01-14,Routine
48,231753,2015-10-06,Routine
48,198875,2015-03-27,Routine
48,181021,2014-10-14,Routine
48,180885,2014-04-10,Routine
48,166814,2013-09-10,Routine
48,166733,2013-04-09,Routine
48,164708,2012-12-05,Routine
48,140672,2012-08-31,Routine
48,115748,2012-02-02,Routine
48,74928,2011-10-11,Routine
48,74827,2011-02-17,Routine
48,74785,2010-10-19,Routine
48,37747,2010-03-03,Routine
48,37485,2009-10-14,Routine
48,37063,2009-02-27,Routine
48,54667,2008-09-02,Routine
48,6684,2008-02-22,Routine
481,259822,2017-04-24,Routine
481,235736,2016-03-22,Routine
481,195033,2015-07-09,Routine
481,170920,2014-05-23,Routine
481,150747,2013-03-18,Routine
481,121726,2012-01-20,Routine
481,85858,2011-01-26,Routine
481,58939,2010-02-24,Routine
481,60821,2009-04-16,Routine
481,10857,2008-06-24,Routine
484,249874,2017-05-26,Routine
484,130448,2016-06-28,Routine
484,229695,2015-05-01,Routine
484,194758,2014-05-29,Routine
484,170672,2013-03-18,Routine
484,95872,2012-02-17,Routine
484,87777,2011-03-16,Routine
484,85720,2010-06-09,Routine
484,37242,2009-05-21,Routine
484,14745,2008-05-09,Routine
485,259975,2017-11-08,Routine
485,259675,2016-09-28,Routine
485,195172,2015-12-04,Routine
485,83533,2014-06-25,Routine
485,150885,2013-12-05,Routine
485,160736,2012-12-14,Routine
485,38559,2011-12-22,Routine
485,85831,2010-12-20,Routine
485,58897,2009-12-01,Routine
485,36911,2008-12-05,Routine
487,231853,2016-03-10,Routine
487,229703,2015-05-11,Routine
487,194822,2014-09-12,Routine
487,170671,2013-03-15,Routine
